DCC ORIGINE,DCC DESTINATION,NOMBRE
13-DCC-90,12-DCC-63,5
13-DCC-90,12-DCC-73,3
13-DCC-90,12-DCC-92,1
13-DCC-91,11-DCC-34,1
13-DCC-93,09-DCC-01,1
13-DCC-93,10-DCC-23,1
13-DCC-95,12-DCC-179,2
13-DCC-96,09-DCC-11,1
13-DCC-96,09-DCC-21,1
13-DCC-96,09-DCC-62,1
13-DCC-96,11-DCC-157,1
13-DCC-96,11-DCC-78,1
13-DCC-96,11-DCC-87,1
13-DCC-96,12-DCC-41,1
13-DCC-97,09-DCC-48,1
13-DCC-97,10-DCC-110,13
13-DCC-97,10-DCC-21,1
13-DCC-97,10-DCC-60,1
13-DCC-97,11-DCC-150,4
13-DCC-97,11-DCC-187,1
13-DCC-97,12-DCC-83,3
13-DCC-97,12-DCC-92,1
13-DCC-97,13-DCC-47,5
14-DCC-01,10-DCC-158,1
14-DCC-01,10-DCC-68,1
14-DCC-01,12-DCC-11,1
14-DCC-01,12-DCC-64,1
14-DCC-02,09-DCC-91,3
14-DCC-02,10-DCC-35,2
14-DCC-02,11-DCC-154,4
14-DCC-02,11-DCC-34,1
14-DCC-02,13-DCC-156,6
14-DCC-02,13-DCC-90,1
14-DCC-04,09-DCC-48,3
14-DCC-04,10-DCC-107,2
14-DCC-04,10-DCC-110,2
14-DCC-04,10-DCC-21,4
14-DCC-04,11-DCC-106,3
14-DCC-04,11-DCC-150,1
14-DCC-04,11-DCC-187,1
14-DCC-04,12-DCC-92,1
14-DCC-04,13-DCC-23,3
14-DCC-08,09-DCC-71,1
14-DCC-08,10-DCC-164,3
14-DCC-08,11-DCC-131,2
14-DCC-08,13-DCC-137,1
14-DCC-09,09-DCC-35,3
14-DCC-09,10-DCC-182,3
14-DCC-09,11-DCC-07,1
14-DCC-09,11-DCC-110,3
14-DCC-09,11-DCC-118,3
14-DCC-09,12-DCC-100,3
14-DCC-09,12-DCC-95,2
14-DCC-09,13-DCC-199,5
14-DCC-10,09-DCC-11,3
14-DCC-10,09-DCC-21,1
14-DCC-10,09-DCC-62,1
14-DCC-10,10-DCC-03,3
14-DCC-10,11-DCC-157,1
14-DCC-10,11-DCC-66,2
14-DCC-10,11-DCC-78,1
14-DCC-10,11-DCC-87,1
14-DCC-10,12-DCC-107,1
14-DCC-10,12-DCC-41,3
14-DCC-10,12-DCC-46,1
14-DCC-10,13-DCC-96,1
14-DCC-100,09-DCC-38,2
14-DCC-100,09-DCC-90,3
14-DCC-100,10-DCC-107,2
14-DCC-100,10-DCC-41,1
14-DCC-100,10-DCC-66,2
14-DCC-100,10-DCC-84,1
14-DCC-100,11-DCC-150,3
14-DCC-100,12-DCC-104,3
14-DCC-100,12-DCC-42,2
14-DCC-100,12-DCC-49,1
14-DCC-100,13-DCC-11,6
14-DCC-100,13-DCC-170,1
14-DCC-103,09-DCC-16,2
14-DCC-103,11-DCC-178,1
14-DCC-103,14-DCC-46,1
14-DCC-105,09-DCC-13,3
14-DCC-105,09-DCC-40,3
14-DCC-105,09-DCC-74,2
14-DCC-105,10-DCC-26,4
14-DCC-105,11-DCC-33,1
14-DCC-105,11-DCC-79,1
14-DCC-105,12-DCC-153,1
14-DCC-108,10-DCC-114,2
14-DCC-108,11-DCC-34,1
14-DCC-108,13-DCC-90,1
14-DCC-109,10-DCC-138,2
14-DCC-109,10-DCC-52,2
14-DCC-109,11-DCC-117,1
14-DCC-109,12-DCC-181,1
14-DCC-109,13-DCC-11,1
14-DCC-109,13-DCC-111,3
14-DCC-109,13-DCC-73,2
14-DCC-11,11-DCC-04,1
14-DCC-11,11-DCC-05,1
14-DCC-11,11-DCC-45,1
14-DCC-11,12-DCC-112,1
14-DCC-11,12-DCC-48,2
14-DCC-11,12-DCC-63,2
14-DCC-11,13-DCC-90,2
14-DCC-121,10-DCC-185,1
14-DCC-121,12-DCC-112,1
14-DCC-122,09-DCC-01,1
14-DCC-122,10-DCC-23,1
14-DCC-123,10-DCC-11,2
14-DCC-123,10-DCC-197,1
14-DCC-123,11-DCC-104,1
14-DCC-123,11-DCC-45,1
14-DCC-123,13-DCC-43,1
14-DCC-123,14-DCC-50,2
14-DCC-124,09-DCC-48,2
14-DCC-124,09-DCC-52,1
14-DCC-124,09-DCC-58,1
14-DCC-124,10-DCC-107,1
14-DCC-124,10-DCC-110,1
14-DCC-124,10-DCC-21,5
14-DCC-124,10-DCC-87,1
14-DCC-124,11-DCC-106,8
14-DCC-124,12-DCC-92,1
14-DCC-124,13-DCC-157,1
14-DCC-124,13-DCC-23,3
14-DCC-125,09-DCC-13,2
14-DCC-125,09-DCC-40,1
14-DCC-125,09-DCC-48,1
14-DCC-125,09-DCC-52,1
14-DCC-125,09-DCC-74,1
14-DCC-125,10-DCC-107,3
14-DCC-125,10-DCC-110,1
14-DCC-125,10-DCC-21,5
14-DCC-125,10-DCC-26,1
14-DCC-125,11-DCC-106,4
14-DCC-125,11-DCC-206,2
14-DCC-125,11-DCC-33,1
14-DCC-125,11-DCC-34,1
14-DCC-125,11-DCC-79,1
14-DCC-125,12-DCC-92,1
14-DCC-125,13-DCC-132,2
14-DCC-125,13-DCC-23,5
14-DCC-125,13-DCC-90,1
14-DCC-129,10-DCC-107,3
14-DCC-129,10-DCC-41,1
14-DCC-129,10-DCC-66,1
14-DCC-129,11-DCC-106,2
14-DCC-129,11-DCC-150,3
14-DCC-129,12-DCC-104,3
14-DCC-129,12-DCC-75,3
14-DCC-129,13-DCC-170,3
14-DCC-129,13-DCC-23,3
14-DCC-13,09-DCC-16,2
14-DCC-13,09-DCC-61,1
14-DCC-13,10-DCC-52,2
14-DCC-13,11-DCC-97,2
14-DCC-13,13-DCC-84,3
14-DCC-132,10-DCC-132,2
14-DCC-132,10-DCC-179,2
14-DCC-132,14-DCC-22,2
14-DCC-135,10-DCC-155,4
14-DCC-135,11-DCC-32,1
14-DCC-135,13-DCC-81,1
14-DCC-138,09-DCC-01,1
14-DCC-138,10-DCC-23,1
14-DCC-139,09-DCC-04,1
14-DCC-139,09-DCC-06,1
14-DCC-139,09-DCC-24,1
14-DCC-139,12-DCC-112,1
14-DCC-139,12-DCC-48,1
14-DCC-139,12-DCC-63,1
14-DCC-139,13-DCC-90,1
14-DCC-140,10-DCC-01,1
14-DCC-140,11-DCC-04,1
14-DCC-140,11-DCC-05,1
14-DCC-140,11-DCC-45,3
14-DCC-140,12-DCC-112,1
14-DCC-140,12-DCC-125,1
14-DCC-140,12-DCC-63,1
14-DCC-140,13-DCC-112,4
14-DCC-140,13-DCC-12,4
14-DCC-140,13-DCC-40,1
14-DCC-140,14-DCC-16,3
14-DCC-141,09-DCC-68,2
14-DCC-141,11-DCC-37,2
14-DCC-141,11-DCC-57,2
14-DCC-141,13-DCC-164,3
14-DCC-141,13-DCC-166,1
14-DCC-141,14-DCC-79,4
14-DCC-141,14-DCC-791,1
14-DCC-141,14-DCC-799,1
14-DCC-142,13-DCC-101,6
14-DCC-144,11-DCC-04,1
14-DCC-144,11-DCC-05,1
14-DCC-144,11-DCC-45,2
14-DCC-144,12-DCC-112,1
14-DCC-144,12-DCC-125,1
14-DCC-144,12-DCC-63,1
14-DCC-144,13-DCC-112,4
14-DCC-144,13-DCC-12,3
14-DCC-144,14-DCC-16,1
14-DCC-145,11-DCC-04,1
14-DCC-145,11-DCC-05,1
14-DCC-145,11-DCC-45,2
14-DCC-145,12-DCC-112,1
14-DCC-145,12-DCC-125,1
14-DCC-145,12-DCC-63,1
14-DCC-145,13-DCC-112,5
14-DCC-145,13-DCC-12,3
14-DCC-145,14-DCC-16,2
14-DCC-146,10-DCC-25,2
14-DCC-146,11-DCC-04,1
14-DCC-146,11-DCC-05,1
14-DCC-146,11-DCC-45,1
14-DCC-146,12-DCC-112,6
14-DCC-146,12-DCC-48,1
14-DCC-146,12-DCC-63,1
14-DCC-146,13-DCC-144,2
14-DCC-146,13-DCC-90,3
14-DCC-146,14-DCC-30,2
14-DCC-147,11-DCC-04,1
14-DCC-147,11-DCC-05,1
14-DCC-147,11-DCC-45,2
14-DCC-147,12-DCC-112,1
14-DCC-147,12-DCC-125,1
14-DCC-147,12-DCC-63,1
14-DCC-147,13-DCC-112,3
14-DCC-147,13-DCC-12,3
14-DCC-147,13-DCC-90,2
14-DCC-147,14-DCC-16,3
14-DCC-149,10-DCC-138,2
14-DCC-149,11-DCC-127,1
14-DCC-149,11-DCC-215,1
14-DCC-149,12-DCC-93,2
14-DCC-149,13-DCC-171,1
14-DCC-15,09-DCC-35,3
14-DCC-15,09-DCC-65,3
14-DCC-15,10-DCC-182,2
14-DCC-15,11-DCC-07,3
14-DCC-15,11-DCC-110,2
14-DCC-15,11-DCC-118,2
14-DCC-15,12-DCC-100,20
14-DCC-15,12-DCC-20,1
14-DCC-15,12-DCC-95,1
14-DCC-15,13-DCC-199,3
14-DCC-150,11-DCC-157,1
14-DCC-150,12-DCC-107,1
14-DCC-153,13-DCC-169,2
14-DCC-155,09-DCC-38,1
14-DCC-155,09-DCC-48,1
14-DCC-155,09-DCC-90,4
14-DCC-155,10-DCC-107,3
14-DCC-155,10-DCC-110,5
14-DCC-155,10-DCC-21,1
14-DCC-155,10-DCC-34,1
14-DCC-155,10-DCC-41,2
14-DCC-155,10-DCC-60,1
14-DCC-155,10-DCC-84,1
14-DCC-155,11-DCC-150,7
14-DCC-155,12-DCC-103,1
14-DCC-155,12-DCC-104,3
14-DCC-155,12-DCC-41,2
14-DCC-155,12-DCC-49,2
14-DCC-155,12-DCC-83,3
14-DCC-155,13-DCC-47,2
14-DCC-155,13-DCC-97,3
14-DCC-159,09-DCC-48,2
14-DCC-159,13-DCC-169,1
14-DCC-16,11-DCC-04,1
14-DCC-16,11-DCC-05,1
14-DCC-16,11-DCC-45,2
14-DCC-16,12-DCC-125,1
14-DCC-16,12-DCC-63,1
14-DCC-16,13-DCC-112,3
14-DCC-16,13-DCC-12,3
14-DCC-160,09-DCC-35,1
14-DCC-160,09-DCC-65,3
14-DCC-160,09-DCC-93,1
14-DCC-160,10-DCC-01,1
14-DCC-160,10-DCC-11,1
14-DCC-160,10-DCC-182,4
14-DCC-160,10-DCC-198,2
14-DCC-160,11-DCC-07,7
14-DCC-160,11-DCC-110,4
14-DCC-160,11-DCC-118,2
14-DCC-160,11-DCC-139,1
14-DCC-160,11-DCC-20,2
14-DCC-160,12-DCC-100,21
14-DCC-160,12-DCC-95,4
14-DCC-160,13-DCC-100,2
14-DCC-160,13-DCC-199,3
14-DCC-160,13-DCC-42,1
14-DCC-160,13-DCC-69,4
14-DCC-160,14-DCC-15,16
14-DCC-160,14-DCC-50,1
14-DCC-160,14-DCC-56,3
14-DCC-160,14-DCC-57,2
14-DCC-161,09-DCC-16,1
14-DCC-161,10-DCC-138,1
14-DCC-161,10-DCC-52,1
14-DCC-161,11-DCC-11,1
14-DCC-161,11-DCC-12,1
14-DCC-161,11-DCC-215,2
14-DCC-161,12-DCC-93,2
14-DCC-161,13-DCC-171,1
14-DCC-161,14-DCC-109,1
14-DCC-161,14-DCC-149,1
14-DCC-161,14-DCC-20,1
14-DCC-162,11-DCC-04,1
14-DCC-162,11-DCC-05,1
14-DCC-162,11-DCC-45,2
14-DCC-162,12-DCC-112,1
14-DCC-162,12-DCC-125,1
14-DCC-162,12-DCC-63,1
14-DCC-162,13-DCC-112,4
14-DCC-162,13-DCC-12,3
14-DCC-162,14-DCC-16,2
14-DCC-164,10-DCC-112,3
14-DCC-164,10-DCC-13,1
14-DCC-164,11-DCC-178,5
14-DCC-164,13-DCC-24,1
14-DCC-164,13-DCC-58,1
14-DCC-164,13-DCC-80,1
14-DCC-164,14-DCC-36,1
14-DCC-166,10-DCC-112,3
14-DCC-166,10-DCC-13,1
14-DCC-166,11-DCC-178,5
14-DCC-166,13-DCC-180,1
14-DCC-166,14-DCC-36,2
14-DCC-169,10-DCC-149,4
14-DCC-169,11-DCC-75,3
14-DCC-169,13-DCC-148,3
14-DCC-169,14-DCC-90,2
14-DCC-17,09-DCC-93,1
14-DCC-17,11-DCC-139,3
14-DCC-17,11-DCC-20,1
14-DCC-171,10-DCC-52,3
14-DCC-171,12-DCC-181,1
14-DCC-171,13-DCC-111,2
14-DCC-171,13-DCC-73,2
14-DCC-172,11-DCC-04,2
14-DCC-172,11-DCC-05,2
14-DCC-172,11-DCC-45,2
14-DCC-172,12-DCC-112,1
14-DCC-172,12-DCC-125,1
14-DCC-172,12-DCC-48,2
14-DCC-172,12-DCC-63,2
14-DCC-172,13-DCC-90,1
14-DCC-173,10-DCC-01,1
14-DCC-173,10-DCC-158,1
14-DCC-173,11-DCC-05,1
14-DCC-173,11-DCC-134,1
14-DCC-173,11-DCC-198,1
14-DCC-173,12-DCC-112,2
14-DCC-173,12-DCC-63,4
14-DCC-173,13-DCC-144,1
14-DCC-173,13-DCC-71,1
14-DCC-173,13-DCC-90,16
14-DCC-173,14-DCC-147,1
14-DCC-173,14-DCC-23,1
14-DCC-173,14-DCC-30,1
14-DCC-173,14-DCC-71,1
14-DCC-175,09-DCC-01,1
14-DCC-175,10-DCC-23,1
14-DCC-176,09-DCC-16,2
14-DCC-176,10-DCC-112,1
14-DCC-176,10-DCC-13,4
14-DCC-176,11-DCC-138,2
14-DCC-176,12-DCC-156,2
14-DCC-176,14-DCC-103,1
14-DCC-176,14-DCC-67,1
14-DCC-179,09-DCC-35,7
14-DCC-179,09-DCC-65,3
14-DCC-179,10-DCC-01,1
14-DCC-179,10-DCC-182,1
14-DCC-179,11-DCC-07,8
14-DCC-179,11-DCC-110,2
14-DCC-179,11-DCC-118,8
14-DCC-179,12-DCC-100,2
14-DCC-179,12-DCC-95,8
14-DCC-179,13-DCC-42,1
14-DCC-179,13-DCC-69,2
14-DCC-179,14-DCC-15,3
14-DCC-179,14-DCC-160,20
14-DCC-179,14-DCC-50,1
14-DCC-18,09-DCC-01,1
14-DCC-18,10-DCC-23,1
14-DCC-181,09-DCC-16,2
14-DCC-181,09-DCC-39,3
14-DCC-181,09-DCC-93,2
14-DCC-181,10-DCC-127,3
14-DCC-181,10-DCC-128,1
14-DCC-181,10-DCC-48,1
14-DCC-181,11-DCC-139,5
14-DCC-181,11-DCC-20,1
14-DCC-181,11-DCC-36,2
14-DCC-182,09-DCC-16,2
14-DCC-182,10-DCC-52,1
14-DCC-183,10-DCC-112,3
14-DCC-183,10-DCC-13,1
14-DCC-183,11-DCC-178,4
14-DCC-183,13-DCC-180,1
14-DCC-183,14-DCC-36,3
14-DCC-186,09-DCC-01,1
14-DCC-186,10-DCC-23,1
14-DCC-187,09-DCC-01,1
14-DCC-187,10-DCC-23,1
14-DCC-188,09-DCC-16,1
14-DCC-188,10-DCC-112,1
14-DCC-188,10-DCC-132,1
14-DCC-188,10-DCC-179,1
14-DCC-188,11-DCC-178,2
14-DCC-188,14-DCC-22,1
14-DCC-188,14-DCC-58,1
14-DCC-188,14-DCC-59,1
14-DCC-188,14-DCC-78,1
14-DCC-19,09-DCC-01,1
14-DCC-19,10-DCC-23,1
14-DCC-193,09-DCC-16,2
14-DCC-193,11-DCC-178,1
14-DCC-193,12-DCC-156,1
14-DCC-193,12-DCC-157,1
14-DCC-193,14-DCC-164,1
14-DCC-193,14-DCC-166,1
14-DCC-193,14-DCC-36,2
14-DCC-193,14-DCC-46,1
14-DCC-194,09-DCC-01,1
14-DCC-194,10-DCC-23,1
14-DCC-195,09-DCC-28,1
14-DCC-195,09-DCC-28,3
14-DCC-195,09-DCC-43,1
14-DCC-195,09-DCC-71,1
14-DCC-195,10-DCC-05,1
14-DCC-195,10-DCC-164,4
14-DCC-195,11-DCC-131,2
14-DCC-195,11-DCC-140,3
14-DCC-195,12-DCC-133,4
14-DCC-195,12-DCC-176,1
14-DCC-195,14-DCC-08,2
14-DCC-196,11-DCC-04,1
14-DCC-196,11-DCC-05,1
14-DCC-196,11-DCC-45,2
14-DCC-196,12-DCC-112,1
14-DCC-196,12-DCC-125,1
14-DCC-196,12-DCC-63,1
14-DCC-196,13-DCC-112,3
14-DCC-196,13-DCC-12,3
14-DCC-196,14-DCC-144,1
14-DCC-196,14-DCC-16,1
14-DCC-198,10-DCC-01,6
14-DCC-20,09-DCC-61,1
14-DCC-20,10-DCC-52,4
14-DCC-20,11-DCC-11,1
14-DCC-20,11-DCC-97,3
14-DCC-20,13-DCC-84,3
14-DCC-200,12-DCC-64,2
14-DCC-200,14-DCC-01,2
14-DCC-21,11-DCC-106,1
14-DCC-21,11-DCC-187,1
14-DCC-21,12-DCC-42,1
14-DCC-21,12-DCC-92,7
14-DCC-21,13-DCC-23,1
14-DCC-22,10-DCC-132,2
14-DCC-22,10-DCC-179,2
14-DCC-22,11-DCC-57,1
14-DCC-23,11-DCC-04,1
14-DCC-23,11-DCC-05,1
14-DCC-23,11-DCC-45,1
14-DCC-23,12-DCC-112,1
14-DCC-23,12-DCC-48,2
14-DCC-23,12-DCC-63,2
14-DCC-23,13-DCC-90,2
14-DCC-24,11-DCC-132,1
14-DCC-27,09-DCC-91,1
14-DCC-27,10-DCC-34,1
14-DCC-27,12-DCC-103,1
14-DCC-27,13-DCC-102,5
14-DCC-28,09-DCC-12,1
14-DCC-28,09-DCC-26,1
14-DCC-28,10-DCC-42,1
14-DCC-28,11-DCC-182,1
14-DCC-28,11-DCC-78,4
14-DCC-28,11-DCC-87,10
14-DCC-28,13-DCC-08,1
14-DCC-28,13-DCC-49,1
14-DCC-30,10-DCC-25,2
14-DCC-30,11-DCC-04,1
14-DCC-30,11-DCC-05,1
14-DCC-30,11-DCC-45,1
14-DCC-30,12-DCC-112,6
14-DCC-30,12-DCC-48,1
14-DCC-30,12-DCC-63,1
14-DCC-30,13-DCC-144,2
14-DCC-30,13-DCC-90,3
14-DCC-32,10-DCC-20,5
14-DCC-32,10-DCC-82,1
14-DCC-32,11-DCC-22,3
14-DCC-33,09-DCC-16,1
14-DCC-33,10-DCC-112,2
14-DCC-33,10-DCC-13,2
14-DCC-33,11-DCC-34,1
14-DCC-33,13-DCC-19,1
14-DCC-33,13-DCC-90,1
14-DCC-34,11-DCC-45,1
14-DCC-36,10-DCC-112,3
14-DCC-36,10-DCC-13,1
14-DCC-36,11-DCC-178,5
14-DCC-36,13-DCC-180,1
14-DCC-37,09-DCC-59,1
14-DCC-37,10-DCC-175,2
14-DCC-37,11-DCC-13,2
14-DCC-39,09-DCC-26,1
14-DCC-39,11-DCC-136,1
14-DCC-39,11-DCC-78,3
14-DCC-39,11-DCC-87,4
14-DCC-41,11-DCC-106,1
14-DCC-41,11-DCC-187,1
14-DCC-41,12-DCC-42,1
14-DCC-41,12-DCC-92,13
14-DCC-41,13-DCC-23,1
14-DCC-41,14-DCC-21,9
14-DCC-43,09-DCC-91,3
14-DCC-43,10-DCC-34,3
14-DCC-43,12-DCC-103,4
14-DCC-43,13-DCC-102,7
14-DCC-44,10-DCC-01,1
14-DCC-44,10-DCC-151,1
14-DCC-44,10-DCC-23,1
14-DCC-44,10-DCC-30,1
14-DCC-44,11-DCC-111,1
14-DCC-44,11-DCC-130,1
14-DCC-44,11-DCC-21,2
14-DCC-44,11-DCC-30,1
14-DCC-44,11-DCC-60,3
14-DCC-44,11-DCC-96,1
14-DCC-44,12-DCC-82,7
14-DCC-44,13-DCC-42,3
14-DCC-44,13-DCC-70,7
14-DCC-46,10-DCC-112,2
14-DCC-46,10-DCC-13,3
14-DCC-46,11-DCC-178,1
14-DCC-46,12-DCC-18,1
14-DCC-46,13-DCC-130,1
14-DCC-46,13-DCC-26,2
14-DCC-49,10-DCC-91,1
14-DCC-49,13-DCC-106,2
14-DCC-50,10-DCC-11,16
14-DCC-50,10-DCC-111,1
14-DCC-50,11-DCC-10,1
14-DCC-50,12-DCC-100,10
14-DCC-50,12-DCC-101,1
14-DCC-50,12-DCC-20,1
14-DCC-50,14-DCC-15,2
14-DCC-54,10-DCC-140,4
14-DCC-56,09-DCC-93,1
14-DCC-56,11-DCC-139,1
14-DCC-56,11-DCC-20,2
14-DCC-56,13-DCC-100,4
14-DCC-57,10-DCC-110,5
14-DCC-57,11-DCC-150,1
14-DCC-57,11-DCC-187,1
14-DCC-57,12-DCC-92,1
14-DCC-57,13-DCC-115,3
14-DCC-57,13-DCC-23,1
14-DCC-57,13-DCC-47,1
14-DCC-57,13-DCC-97,2
14-DCC-58,09-DCC-16,2
14-DCC-59,09-DCC-16,1
14-DCC-60,09-DCC-01,1
14-DCC-60,10-DCC-23,1
14-DCC-62,09-DCC-35,1
14-DCC-62,09-DCC-93,2
14-DCC-62,10-DCC-182,2
14-DCC-62,11-DCC-110,2
14-DCC-62,11-DCC-20,2
14-DCC-62,12-DCC-95,1
14-DCC-62,14-DCC-09,1
14-DCC-62,14-DCC-15,1
14-DCC-63,10-DCC-79,1
14-DCC-63,12-DCC-140,1
14-DCC-63,13-DCC-150,1
14-DCC-66,10-DCC-25,1
14-DCC-66,11-DCC-134,1
14-DCC-66,13-DCC-43,2
14-DCC-66,14-DCC-23,1
14-DCC-67,09-DCC-16,2
14-DCC-67,13-DCC-130,1
14-DCC-68,09-DCC-16,1
14-DCC-68,10-DCC-112,2
14-DCC-68,10-DCC-13,2
14-DCC-68,13-DCC-19,1
14-DCC-71,09-DCC-21,1
14-DCC-71,10-DCC-01,1
14-DCC-71,10-DCC-11,1
14-DCC-71,11-DCC-78,1
14-DCC-71,11-DCC-87,2
14-DCC-71,13-DCC-42,1
14-DCC-71,14-DCC-28,1
14-DCC-75,09-DCC-08,1
14-DCC-75,11-DCC-109,1
14-DCC-76,09-DCC-72,3
14-DCC-76,10-DCC-129,4
14-DCC-76,11-DCC-114,4
14-DCC-76,13-DCC-150,3
14-DCC-76,13-DCC-46,6
14-DCC-77,10-DCC-119,1
14-DCC-78,09-DCC-38,1
14-DCC-78,09-DCC-90,1
14-DCC-78,09-DCC-91,3
14-DCC-78,10-DCC-119,1
14-DCC-78,10-DCC-34,2
14-DCC-78,10-DCC-41,2
14-DCC-78,10-DCC-84,1
14-DCC-78,11-DCC-150,3
14-DCC-78,12-DCC-103,2
14-DCC-78,12-DCC-104,3
14-DCC-78,12-DCC-42,3
14-DCC-78,12-DCC-49,3
14-DCC-78,13-DCC-102,3
14-DCC-78,13-DCC-11,3
14-DCC-78,13-DCC-170,2
14-DCC-79,09-DCC-68,2
14-DCC-79,11-DCC-37,2
14-DCC-79,11-DCC-57,2
14-DCC-79,13-DCC-164,3
14-DCC-83,11-DCC-04,1
14-DCC-83,11-DCC-05,1
14-DCC-83,11-DCC-45,1
14-DCC-83,12-DCC-112,3
14-DCC-83,12-DCC-48,1
14-DCC-83,12-DCC-63,2
14-DCC-83,13-DCC-90,3
14-DCC-84,09-DCC-16,6
14-DCC-84,09-DCC-61,1
14-DCC-84,09-DCC-86,1
14-DCC-84,10-DCC-112,2
14-DCC-84,10-DCC-116,1
14-DCC-84,10-DCC-13,2
14-DCC-84,10-DCC-138,2
14-DCC-84,10-DCC-172,1
14-DCC-84,10-DCC-52,3
14-DCC-84,11-DCC-117,1
14-DCC-84,11-DCC-207,1
14-DCC-84,11-DCC-97,2
14-DCC-84,12-DCC-111,2
14-DCC-84,12-DCC-18,1
14-DCC-84,13-DCC-126,1
14-DCC-84,13-DCC-19,1
14-DCC-84,13-DCC-81,1
14-DCC-84,13-DCC-84,2
14-DCC-85,09-DCC-52,2
14-DCC-85,11-DCC-104,4
14-DCC-85,11-DCC-154,1
14-DCC-85,12-DCC-178,3
14-DCC-86,09-DCC-38,1
14-DCC-86,09-DCC-90,1
14-DCC-86,09-DCC-91,1
14-DCC-86,10-DCC-107,1
14-DCC-86,12-DCC-104,1
14-DCC-86,12-DCC-41,1
14-DCC-86,13-DCC-11,5
14-DCC-86,13-DCC-170,2
14-DCC-89,09-DCC-04,1
14-DCC-89,09-DCC-06,1
14-DCC-89,09-DCC-24,1
14-DCC-90,09-DCC-01,1
14-DCC-90,10-DCC-149,2
14-DCC-90,10-DCC-162,1
14-DCC-90,10-DCC-192,1
14-DCC-90,10-DCC-23,1
14-DCC-90,11-DCC-75,4
14-DCC-90,13-DCC-148,1
15-DCC-01,14-DCC-71,1
15-DCC-02,09-DCC-93,1
15-DCC-02,11-DCC-123,1
15-DCC-02,11-DCC-139,1
15-DCC-02,11-DCC-20,1
15-DCC-02,12-DCC-113,1
15-DCC-02,12-DCC-132,1
15-DCC-02,13-DCC-100,1
15-DCC-02,13-DCC-56,1
15-DCC-02,14-DCC-17,1
15-DCC-02,14-DCC-56,1
15-DCC-05,09-DCC-21,1
15-DCC-05,10-DCC-01,1
15-DCC-05,11-DCC-78,1
15-DCC-05,13-DCC-42,1
15-DCC-05,14-DCC-71,14
15-DCC-07,11-DCC-04,2
15-DCC-07,11-DCC-45,2
15-DCC-07,12-DCC-125,1
15-DCC-07,12-DCC-48,1
15-DCC-07,12-DCC-63,2
15-DCC-07,13-DCC-90,1
15-DCC-07,14-DCC-173,5
15-DCC-08,11-DCC-24,2
15-DCC-08,11-DCC-245,1
15-DCC-09,09-DCC-30,1
15-DCC-09,10-DCC-82,1
15-DCC-09,11-DCC-145,1
15-DCC-09,11-DCC-34,1
15-DCC-09,13-DCC-105,1
15-DCC-09,13-DCC-135,1
15-DCC-10,10-DCC-112,2
15-DCC-10,10-DCC-13,2
15-DCC-10,13-DCC-19,1
15-DCC-10,14-DCC-84,1
15-DCC-100,09-DCC-71,3
15-DCC-100,09-DCC-93,1
15-DCC-100,10-DCC-164,4
15-DCC-100,11-DCC-131,2
15-DCC-100,11-DCC-139,1
15-DCC-100,11-DCC-20,4
15-DCC-100,12-DCC-113,1
15-DCC-100,12-DCC-132,1
15-DCC-100,13-DCC-100,1
15-DCC-100,13-DCC-56,1
15-DCC-100,14-DCC-08,3
15-DCC-100,14-DCC-17,1
15-DCC-100,14-DCC-181,1
15-DCC-100,14-DCC-56,1
15-DCC-100,15-DCC-02,1
15-DCC-100,15-DCC-19,1
15-DCC-101,09-DCC-12,1
15-DCC-101,09-DCC-26,1
15-DCC-101,10-DCC-42,1
15-DCC-101,11-DCC-187,1
15-DCC-101,11-DCC-78,2
15-DCC-101,11-DCC-87,5
15-DCC-101,13-DCC-161,1
15-DCC-101,13-DCC-49,1
15-DCC-101,14-DCC-28,8
15-DCC-102,09-DCC-28,1
15-DCC-102,09-DCC-43,1
15-DCC-102,11-DCC-119,2
15-DCC-102,11-DCC-41,1
15-DCC-102,12-DCC-51,2
15-DCC-102,14-DCC-195,2
15-DCC-104,09-DCC-57,2
15-DCC-104,09-DCC-59,1
15-DCC-104,09-DCC-60,2
15-DCC-104,09-DCC-94,1
15-DCC-104,11-DCC-102,9
15-DCC-104,12-DCC-53,1
15-DCC-104,14-DCC-167,3
15-DCC-104,15-DCC-53,3
15-DCC-104,15-DCC-54,3
15-DCC-105,09-DCC-16,6
15-DCC-105,09-DCC-30,1
15-DCC-105,09-DCC-61,1
15-DCC-105,09-DCC-86,1
15-DCC-105,10-DCC-112,2
15-DCC-105,10-DCC-116,1
15-DCC-105,10-DCC-13,2
15-DCC-105,10-DCC-138,2
15-DCC-105,10-DCC-172,1
15-DCC-105,10-DCC-52,3
15-DCC-105,11-DCC-117,1
15-DCC-105,11-DCC-207,1
15-DCC-105,11-DCC-97,2
15-DCC-105,12-DCC-111,2
15-DCC-105,12-DCC-18,1
15-DCC-105,13-DCC-100,1
15-DCC-105,13-DCC-126,1
15-DCC-105,13-DCC-19,1
15-DCC-105,13-DCC-29,1
15-DCC-105,13-DCC-81,1
15-DCC-105,13-DCC-84,2
15-DCC-105,14-DCC-08,1
15-DCC-105,14-DCC-160,2
15-DCC-105,14-DCC-56,1
15-DCC-105,14-DCC-84,3
15-DCC-105,15-DCC-09,1
15-DCC-105,15-DCC-19,2
15-DCC-105,15-DCC-86,1
